-2.703939098864793777e-04 -1.950638717971742153e-03 -1.372436876408755779e-03 -2.644778287503868341e-04 8.765544407651759684e-06 -3.869286956614814699e-06 1.003559026867151260e-02 -5.379359703510999680e-03 6.608911644434556365e-05 -2.188315702369436622e-04 -4.269652708899229765e-04 -1.025020726956427097e-03 -1.196436205646023154e-04 1.155198924243450165e-02 -6.164981750771403313e-04 -1.922121271491050720e-03 -1.397052838001400232e-04 1.289480482228100300e-03 4.616127815097570419e-03 -1.613132888451218605e-03 2.360949292778968811e-03 1.513370545580983162e-03 -8.970578164735343307e-06 3.203235246473923326e-05 -1.621692441403865814e-03 -1.568498904816806316e-03 -7.713816594332456589e-04 -1.715336460620164871e-03 -4.681330174207687378e-03 -1.459204668208258227e-06 1.215911284089088440e-02 7.824865751899778843e-04
-3.491092356853187084e-04 -2.149917650967836380e-03 -1.533156959339976311e-03 -2.605398185551166534e-04 -8.286733645945787430e-06 -3.009899228345602751e-04 2.349256724119186401e-02 -4.883436486124992371e-03 7.753560930723324418e-05 -7.602903642691671848e-04 -4.666837339755147696e-04 -1.105328905396163464e-03 -8.924186113290488720e-05 1.484175305813550949e-02 -7.258006371557712555e-04 -1.245694817043840885e-03 -1.566625578561797738e-04 1.266520994249731302e-04 -3.675401210784912109e-03 -1.362676150165498257e-03 2.292250283062458038e-03 3.119374159723520279e-03 -1.998651714529842138e-05 2.444855999783612788e-05 -1.607815967872738838e-03 -1.373854000121355057e-03 -1.116244122385978699e-03 -1.324297045357525349e-03 2.701829932630062103e-02 1.558952135383151472e-05 4.017014056444168091e-03 1.587353326613083482e-04
-4.893566947430372238e-04 -2.201975090429186821e-03 -1.682345406152307987e-03 -2.062675048364326358e-04 -3.818938057520426810e-05 -6.273222970776259899e-04 5.776736885309219360e-02 -3.853684989735484123e-03 6.125420622993260622e-05 -1.700409920886158943e-04 -8.029981399886310101e-04 -8.543746080249547958e-04 -5.373231761041097343e-05 3.764628991484642029e-02 -7.858725730329751968e-04 -9.053038083948194981e-04 -1.876988098956644535e-04 -3.218865720555186272e-03 -2.833214960992336273e-02 -1.231996109709143639e-03 2.042113104835152626e-03 3.196619683876633644e-03 -2.613754622871056199e-05 6.795929039071779698e-06 -1.322539639659225941e-03 -1.149502932094037533e-03 -9.885985637083649635e-04 -1.525109400972723961e-03 6.024616211652755737e-02 2.517835855542216450e-05 4.071612283587455750e-02 -8.046297443797811866e-05
-2.704490325413644314e-04 -1.265318715013563633e-03 -1.513008610345423222e-03 -2.397053613094612956e-04 -2.412175717836362310e-06 9.963640331989154220e-05 1.725218375213444233e-03 -5.323349498212337494e-03 6.089726230129599571e-05 3.500661114230751991e-05 -4.840305482503026724e-04 -2.022213302552700043e-03 -1.245668245246633887e-04 9.457078762352466583e-03 -5.844607949256896973e-04 -2.164183882996439934e-03 -1.753619580995291471e-04 9.567555971443653107e-04 4.954276140779256821e-03 -1.390619319863617420e-03 2.483137883245944977e-03 2.790254773572087288e-03 -7.074792392813833430e-06 2.731588210735935718e-05 -1.623210962861776352e-03 -1.557505922392010689e-03 -8.899907697923481464e-04 -1.550729852169752121e-03 -4.981309641152620316e-03 -1.427860183866869193e-06 4.767220001667737961e-03 8.006189600564539433e-04
-3.492929099593311548e-04 -1.655643456615507603e-03 -1.665897434577345848e-03 -2.381852536927908659e-04 -1.713216624921187758e-05 -1.942749368026852608e-04 1.393504068255424500e-02 -4.831101279705762863e-03 6.982498598517850041e-05 -1.126431510783731937e-03 -5.963824805803596973e-04 -1.966966083273291588e-03 -9.674353350419551134e-05 1.196858659386634827e-02 -6.809206679463386536e-04 -1.437635393813252449e-03 -1.844484650064259768e-04 -2.866794238798320293e-04 -3.549286630004644394e-03 -1.169322291389107704e-03 2.312773605808615685e-03 4.180566873401403427e-03 -1.846603299782145768e-05 2.023223896685522050e-05 -1.614358625374734402e-03 -1.424158923327922821e-03 -1.210670568980276585e-03 -1.221748301759362221e-03 2.704651840031147003e-02 1.571521715959534049e-05 -2.903135959059000015e-03 1.889085688162595034e-04
-4.899217747151851654e-04 -2.550259465351700783e-03 -1.806983491405844688e-03 -1.898956397781148553e-04 -5.186611815588548779e-05 -4.933893796987831593e-04 4.640670493245124817e-02 -3.861365607008337975e-03 5.367889389162883162e-05 -2.750101848505437374e-04 -8.910020114853978157e-04 -1.918026246130466461e-03 -6.090393071644939482e-05 3.487243875861167908e-02 -7.411430706270039082e-04 -1.102309208363294601e-03 -2.371227456023916602e-04 -3.192572155967354774e-03 -2.753696590662002563e-02 -1.139953965321183205e-03 2.038107486441731453e-03 3.797626588493585587e-03 -2.497985224181320518e-05 3.393807674001436681e-06 -1.324411015957593918e-03 -1.216056407429277897e-03 -1.088290940970182419e-03 -1.454092911444604397e-03 5.906255170702934265e-02 2.775465873128268868e-05 3.299434483051300049e-02 -1.564160338602960110e-04
-2.655145945027470589e-04 -9.407692123204469681e-04 -1.478460384532809258e-03 -2.904518623836338520e-04 -1.191383830700942781e-06 9.191280696541070938e-06 2.971703652292490005e-04 -4.745008423924446106e-03 5.647164289257489145e-05 4.813232226297259331e-04 -2.920351980719715357e-04 -2.675359370186924934e-03 -1.243619481101632118e-04 8.912147022783756256e-03 -5.519143887795507908e-04 -2.351837698370218277e-03 -1.405079237883910537e-04 7.479125633835792542e-04 8.053884841501712799e-03 -1.350094797089695930e-03 2.804677700623869896e-03 3.184320870786905289e-03 -9.024697646964341402e-06 2.322556974831968546e-05 -1.671531004831194878e-03 -1.354868523776531219e-03 -8.327402756549417973e-04 -1.720982021652162075e-03 -5.268206354230642319e-03 3.854049737128661945e-06 -2.227203221991658211e-03 6.746692233718931675e-04
-3.448448551353067160e-04 -1.455271732993423939e-03 -1.615019049495458603e-03 -2.778813650365918875e-04 -8.967253961600363255e-06 -2.942398132290691137e-04 1.279552094638347626e-02 -4.338951315730810165e-03 6.297582149272784591e-05 -5.357175832614302635e-04 -4.491410218179225922e-04 -2.462445525452494621e-03 -9.523867629468441010e-05 1.059420872479677200e-02 -6.319112144410610199e-04 -1.721312408335506916e-03 -1.284837926505133510e-04 -1.741890446282923222e-04 -1.388409757055342197e-03 -1.114155165851116180e-03 2.422272693365812302e-03 4.632235504686832428e-03 -2.130271241185255349e-05 1.571339089423418045e-05 -1.652147271670401096e-03 -1.246630330570042133e-03 -1.124272006563842297e-03 -1.386075280606746674e-03 2.840823493897914886e-02 1.895757850434165448e-05 -9.914686903357505798e-03 1.711095537757501006e-04
-4.868277464993298054e-04 -2.801147755235433578e-03 -1.757254707626998425e-03 -2.328572591068223119e-04 -3.806467793765477836e-05 -5.684221978299319744e-04 4.458358138799667358e-02 -3.470516996458172798e-03 4.581671237247064710e-05 -1.508633722551167011e-04 -6.853780359961092472e-04 -2.408034633845090866e-03 -5.871836401638574898e-05 3.374679386615753174e-02 -6.976072909310460091e-04 -1.441941829398274422e-03 -1.943648094311356544e-04 -2.792494604364037514e-03 -2.591113559901714325e-02 -1.068284851498901844e-03 2.145122038200497627e-03 4.096242599189281464e-03 -2.507994759071152657e-05 -2.712647983571514487e-06 -1.340299961157143116e-03 -1.075648120604455471e-03 -1.053898362442851067e-03 -1.579235540702939034e-03 6.030640378594398499e-02 2.971491267089731991e-05 2.617214992642402649e-02 -4.651893686968833208e-05
-2.633358817547559738e-04 -9.693855536170303822e-04 -1.324866083450615406e-03 -4.024720692541450262e-04 -3.709926886585890315e-06 -2.397981734247878194e-05 5.077604437246918678e-04 -4.500608425587415695e-03 5.056117879576049745e-05 7.197530358098447323e-04 -7.743301830487325788e-05 -3.153657540678977966e-03 -1.317370915785431862e-04 6.703089922666549683e-03 -5.159293068572878838e-04 -2.237169072031974792e-03 -1.288450002903118730e-04 1.313964137807488441e-03 9.410926140844821930e-03 -1.531454618088901043e-03 2.765025710687041283e-03 3.085540607571601868e-03 -7.026528237474849448e-06 2.700380173337180167e-05 -1.677202992141246796e-03 -1.320483046583831310e-03 -7.242275751195847988e-04 -1.892548170872032642e-03 -5.635383538901805878e-03 -2.258145741507178172e-06 -7.532751187682151794e-04 6.562533671967685223e-04
-3.403620503377169371e-04 -1.453859731554985046e-03 -1.442526699975132942e-03 -4.116501659154891968e-04 -1.160464489657897502e-05 -2.987143816426396370e-04 1.293452363461256027e-02 -4.140961449593305588e-03 5.486011286848224699e-05 -4.233978979755192995e-04 -2.010195603361353278e-04 -3.067718818783760071e-03 -1.096128544304519892e-04 8.447324857115745544e-03 -5.886557628400623798e-04 -1.657217158935964108e-03 -1.221806451212614775e-04 6.512940162792801857e-04 -3.285995626356452703e-04 -1.399244531057775021e-03 2.387098502367734909e-03 4.875335376709699631e-03 -2.030797622865065932e-05 2.046327972493600100e-05 -1.648329431191086769e-03 -1.205749227665364742e-03 -1.030179555527865887e-03 -1.559484517201781273e-03 2.872609160840511322e-02 1.482792777096619830e-05 -8.888432756066322327e-03 1.591043401276692748e-04
-4.877073806710541248e-04 -2.725749742239713669e-03 -1.584948855452239513e-03 -3.836060059256851673e-04 -3.252082024118863046e-05 -6.178754847496747971e-04 4.242029786109924316e-02 -3.271447494626045227e-03 3.806440508924424648e-05 -4.996067145839333534e-04 -4.129823646508157253e-04 -2.856628037989139557e-03 -7.313438982237130404e-05 3.125822916626930237e-02 -6.647891132161021233e-04 -1.425365684553980827e-03 -1.575044880155473948e-04 -1.809545443393290043e-03 -2.448892593383789062e-02 -1.159864710643887520e-03 2.059861086308956146e-03 4.669152200222015381e-03 -2.451698310323990881e-05 3.841617399302776903e-06 -1.311627915129065514e-03 -1.024642609991133213e-03 -9.926952188834547997e-04 -1.747051253914833069e-03 6.047511100769042969e-02 2.494189902790822089e-05 2.558570168912410736e-02 6.960948212508810684e-06
-2.721448836382478476e-04 -1.054911059327423573e-03 -1.206130953505635262e-03 -3.177103353664278984e-04 7.081184321577893570e-06 -1.196072989841923118e-04 4.712301772087812424e-03 -4.243922885507345200e-03 5.024413621868006885e-05 2.122356818290427327e-04 -6.105442298576235771e-05 -3.210949711501598358e-03 -1.325953198829665780e-04 7.654095534235239029e-03 -5.048626335337758064e-04 -2.497686073184013367e-03 -1.168247981695458293e-04 -3.454137186054140329e-04 8.793910965323448181e-03 -1.446037204004824162e-03 3.238120814785361290e-03 1.651064492762088776e-03 -5.770392363046994433e-06 2.204616976086981595e-05 -1.500529237091541290e-03 -1.390559365972876549e-03 -8.195696864277124405e-04 -1.877521397545933723e-03 -5.745011381804943085e-03 -5.309834705258253962e-06 6.257667555473744869e-04 7.355760317295789719e-04
-3.474100376479327679e-04 -1.423543086275458336e-03 -1.318728318437933922e-03 -3.233422175981104374e-04 -2.589843688838300295e-06 -3.525170322973281145e-04 1.713500916957855225e-02 -3.904402954503893852e-03 5.309240077622234821e-05 -1.151569187641143799e-03 -1.216135351569391787e-04 -2.946725348010659218e-03 -1.141708198701962829e-04 8.596151135861873627e-03 -5.715469014830887318e-04 -1.887340331450104713e-03 -1.083889728761278093e-04 -8.396375342272222042e-04 -1.696637016721069813e-03 -1.400880748406052589e-03 2.829339355230331421e-03 3.633919404819607735e-03 -1.971863093785941601e-05 1.499077734479214996e-05 -1.492554787546396255e-03 -1.267760526388883591e-03 -1.115572638809680939e-03 -1.544533763080835342e-03 2.903690002858638763e-02 1.129917563957860693e-05 -7.143574766814708710e-03 2.048931783065199852e-04
-4.977468051947653294e-04 -2.750764833763241768e-03 -1.448534429073333740e-03 -2.853260666597634554e-04 -2.927805508079472929e-05 -6.433567032217979431e-04 4.520420730113983154e-02 -3.139693988487124443e-03 3.696685962495394051e-05 -1.325883320532739162e-03 -2.245015784865245223e-04 -2.706694882363080978e-03 -9.046155901160091162e-05 3.032916598021984100e-02 -6.305938004516065121e-04 -1.770726055838167667e-03 -1.647852768655866385e-04 -3.134821774438023567e-03 -2.563491649925708771e-02 -1.154723460786044598e-03 2.626962726935744286e-03 3.693054430186748505e-03 -2.474728353263344616e-05 4.175651042714889627e-07 -1.168855465948581696e-03 -1.037927693687379360e-03 -1.069543301127851009e-03 -1.769153284840285778e-03 6.048277392983436584e-02 2.172741369577124715e-05 2.706022746860980988e-02 2.398710785200819373e-05
-2.672092232387512922e-04 -1.249765744432806969e-03 -1.134746707975864410e-03 -2.206318604294210672e-04 1.900539973576087505e-05 -2.155561014660634100e-05 -3.658907255157828331e-03 -4.353966563940048218e-03 4.606859511113725603e-05 -5.791443982161581516e-04 -9.314394264947623014e-05 -3.222895786166191101e-03 -1.139945452450774610e-04 1.048337854444980621e-02 -5.499518010765314102e-04 -2.729200990870594978e-03 -8.797121699899435043e-05 8.568703196942806244e-05 1.080863736569881439e-02 -1.224445528350770473e-03 3.360323142260313034e-03 1.829567598178982735e-03 -5.896247330383630469e-06 2.685996514628641307e-05 -1.510478672571480274e-03 -1.415794482454657555e-03 -9.800650877878069878e-04 -1.906404155306518078e-03 -1.474045799113810062e-03 -1.083909046428743750e-05 -1.625474775210022926e-03 6.505473866127431393e-04
-3.462391323409974575e-04 -1.642293762415647507e-03 -1.271684421226382256e-03 -2.083061845041811466e-04 7.323403224290814251e-06 -2.353300369577482343e-04 9.539169259369373322e-03 -4.009306430816650391e-03 4.710257417173124850e-05 -2.246937248855829239e-03 -1.029535633279010653e-04 -2.749027917161583900e-03 -9.286047134082764387e-05 1.044633146375417709e-02 -5.998835549689829350e-04 -2.148898085579276085e-03 -7.617292430950328708e-05 -5.065700970590114594e-04 -6.221646908670663834e-04 -1.194206881336867809e-03 2.979910466820001602e-03 3.395773936063051224e-03 -1.893486296467017382e-05 1.923346462717745453e-05 -1.522516016848385334e-03 -1.308106235228478909e-03 -1.283502206206321716e-03 -1.617215224541723728e-03 3.559839725494384766e-02 2.844272785296197981e-06 -1.044775452464818954e-02 1.186351582873612642e-04
-4.943715175613760948e-04 -2.398884855210781097e-03 -1.406737836077809334e-03 -1.529422879684716463e-04 -1.941229675139766186e-05 -5.344247329048812389e-04 3.688847273588180542e-02 -3.331156214699149132e-03 3.155802551191300154e-05 -2.648221096023917198e-03 -1.241795835085213184e-04 -2.536611165851354599e-03 -7.051827560644596815e-05 3.169013187289237976e-02 -6.591480923816561699e-04 -2.050556009635329247e-03 -1.284834870602935553e-04 -2.711555687710642815e-03 -2.404602058231830597e-02 -1.025674631819128990e-03 2.858750056475400925e-03 3.923357930034399033e-03 -2.372259950789157301e-05 6.853407285234425217e-06 -1.187696354463696480e-03 -1.084529561921954155e-03 -1.262362697161734104e-03 -1.840558950789272785e-03 6.549479812383651733e-02 1.398558197251986712e-05 2.417679689824581146e-02 -6.790652696508914232e-05
-2.612376993056386709e-04 -2.017304766923189163e-03 -1.292272936552762985e-03 -2.401601523160934448e-04 1.454858556826366112e-05 2.503943396732211113e-04 -4.001585766673088074e-03 -4.343024920672178268e-03 5.263881394057534635e-05 -2.008489391300827265e-04 -2.294094447279348969e-04 -3.188916947692632675e-03 -7.909545092843472958e-05 1.147972326725721359e-02 -5.569516215473413467e-04 -2.523891860619187355e-03 -9.073128603631630540e-05 6.720548262819647789e-04 9.738365188241004944e-03 -1.195340417325496674e-03 3.176077734678983688e-03 1.315316068939864635e-03 -3.487625690468121320e-06 3.190571078448556364e-05 -1.496811397373676300e-03 -1.404394395649433136e-03 -1.126523711718618870e-03 -2.093042246997356415e-03 -7.707681972533464432e-03 -1.095252173399785534e-05 9.422473376616835594e-04 3.884435864165425301e-04
-3.462859895080327988e-04 -2.331403782591223717e-03 -1.439639250747859478e-03 -2.205437776865437627e-04 3.086719061684561893e-06 5.913045970373786986e-05 8.247562684118747711e-03 -4.002791829407215118e-03 5.540299389394931495e-05 -1.715240534394979477e-03 -2.371122536715120077e-04 -2.556497463956475258e-03 -6.089059024816378951e-05 1.070548407733440399e-02 -6.081731989979743958e-04 -1.944781630299985409e-03 -7.661741256015375257e-05 6.476260023191571236e-05 -1.659756526350975037e-03 -1.083618379198014736e-03 2.935814904049038887e-03 3.047364763915538788e-03 -1.478266312915366143e-05 2.353237687202636153e-05 -1.522727077826857567e-03 -1.291336375288665295e-03 -1.370388665236532688e-03 -1.875488553196191788e-03 3.355896100401878357e-02 -5.371268230192072224e-07 -9.021533653140068054e-03 -6.663648673566058278e-05
-4.974306211806833744e-04 -2.141559496521949768e-03 -1.548022381030023098e-03 -1.742133754305541515e-04 -2.232667065982241184e-05 -2.367240085732191801e-04 3.265163674950599670e-02 -3.313343273475766182e-03 3.697212014230899513e-05 -2.196594839915633202e-03 -3.389818011783063412e-04 -2.326582092791795731e-03 -3.603148434194736183e-05 3.165075182914733887e-02 -6.851142388768494129e-04 -1.733231591060757637e-03 -1.114257684093900025e-04 -2.164031378924846649e-03 -2.350083179771900177e-02 -9.665308170951902866e-04 2.876231446862220764e-03 4.130185116082429886e-03 -2.236360887764021754e-05 1.018559487420134246e-05 -1.170172239653766155e-03 -1.088683144189417362e-03 -1.345387310720980167e-03 -2.128574997186660767e-03 6.336783617734909058e-02 1.065267861122265458e-05 2.550691924989223480e-02 -2.627162029966711998e-04
-2.618809812702238560e-04 -2.106823958456516266e-03 -1.340363989584147930e-03 -3.451961965765804052e-04 1.882450669654645026e-05 1.951469894265756011e-04 -2.252176403999328613e-03 -4.255075007677078247e-03 5.015861825086176395e-05 -1.739968894980847836e-03 1.394788068864727393e-05 -3.149019787088036537e-03 -4.007736788480542600e-05 1.238308101892471313e-02 -5.587525083683431149e-04 -2.417942276224493980e-03 -6.263766408665105700e-05 3.092855040449649096e-04 9.041160345077514648e-03 -1.240241457708179951e-03 3.412884892895817757e-03 1.378821791149675846e-03 -1.855805749073624611e-06 3.081048635067418218e-05 -1.447635120712220669e-03 -1.459959312342107296e-03 -1.184474676847457886e-03 -2.159118885174393654e-03 -1.573236845433712006e-02 -1.185427572636399418e-05 3.779755439609289169e-03 2.830472658388316631e-04
-3.459260624367743731e-04 -2.370971255004405975e-03 -1.471522613428533077e-03 -3.556417359504848719e-04 7.548167559434659779e-06 3.234134419471956789e-05 8.383236825466156006e-03 -3.897578688338398933e-03 5.208371658227406442e-05 -3.134519793093204498e-03 9.353063433081842959e-06 -2.570212585851550102e-03 -2.247277734568342566e-05 1.126464921981096268e-02 -6.416944088414311409e-04 -1.814920804463326931e-03 -4.859575710725039244e-05 -4.110580775886774063e-04 -3.494766424410045147e-04 -1.051782164722681046e-03 3.291503060609102249e-03 3.284740261733531952e-03 -1.300709209317574278e-05 2.200429116783197969e-05 -1.505547785200178623e-03 -1.318787341006100178e-03 -1.392996287904679775e-03 -1.937966328114271164e-03 2.634687349200248718e-02 -2.303534756720182486e-06 -8.261458016932010651e-03 -1.210472328239120543e-04
-5.001960089430212975e-04 -2.178719500079751015e-03 -1.591446110978722572e-03 -3.303719859104603529e-04 -1.733928365865722299e-05 -2.043659187620505691e-04 2.907456643879413605e-02 -3.157481784000992775e-03 3.413460581214167178e-05 -3.996076527982950211e-03 -2.073440118692815304e-04 -2.439929870888590813e-03 7.524340617237612605e-06 3.123518638312816620e-02 -7.213103235699236393e-04 -1.495692296884953976e-03 -9.861000580713152885e-05 -2.515554893761873245e-03 -2.031779475510120392e-02 -8.856336353346705437e-04 3.276355098932981491e-03 4.266130272299051285e-03 -2.257815322082024068e-05 6.988705990806920454e-06 -1.152712735347449780e-03 -1.084713032469153404e-03 -1.335244509391486645e-03 -2.273593563586473465e-03 5.542944744229316711e-02 1.164071909443009645e-05 2.599423006176948547e-02 -2.902352716773748398e-04
