-4.615618586540222168e-01 -2.696492969989776611e-01 -3.833840191364288330e-01 -5.621275901794433594e-01 -1.074187234044075012e-01 1.117078512907028198e-01 5.500547587871551514e-02 1.545995175838470459e-01 2.570748627185821533e-01 -2.259746193885803223e-01
5.878143310546875000e-01 7.121864557266235352e-01 7.191122770309448242e-01 -1.001310825347900391e+00 6.752544641494750977e-01 -7.609368562698364258e-01 5.491303652524948120e-02 -7.598719596862792969e-01 -2.988712489604949951e-01 -4.690298736095428467e-01
4.660027921199798584e-01 2.753372788429260254e-01 -3.581269383430480957e-01 -7.692894935607910156e-01 -5.157912969589233398e-01 -8.336323499679565430e-01 -9.864450693130493164e-01 -9.173410385847091675e-02 5.493167042732238770e-01 6.145884990692138672e-01
-4.564310908317565918e-01 3.445998728275299072e-01 2.502038888633251190e-02 -1.297817528247833252e-01 -1.997809559106826782e-01 1.527450680732727051e-01 4.793292582035064697e-01 -3.256991505622863770e-02 -3.525565862655639648e-01 3.452561199665069580e-01
-8.518172800540924072e-02 -1.059797778725624084e-01 -2.383861094713211060e-01 4.210786148905754089e-02 -3.052351176738739014e-01 -3.274459391832351685e-02 -1.296288073062896729e-01 4.045095760375261307e-03 1.248902902007102966e-01 -1.951347142457962036e-01
-9.024598449468612671e-02 -1.367804527282714844e+00 4.052609801292419434e-01 1.465642750263214111e-01 4.254235923290252686e-01 3.273349106311798096e-01 3.195118606090545654e-01 8.332840800285339355e-01 -1.201240420341491699e+00 -6.346915960311889648e-01
5.630986094474792480e-01 -7.809774279594421387e-01 4.828864634037017822e-01 2.316643595695495605e-01 2.180065065622329712e-01 5.976132750511169434e-01 -2.620086967945098877e-01 -2.999653518199920654e-01 4.514847099781036377e-01 -9.407107234001159668e-01
7.437657713890075684e-01 3.878334909677505493e-02 4.004135727882385254e-01 3.226833343505859375e-01 -1.760544478893280029e-01 -3.385335505008697510e-01 2.315379977226257324e-01 -3.307897150516510010e-01 -5.923547148704528809e-01 -3.540080785751342773e-01
-1.991970092058181763e-02 1.860596835613250732e-01 2.530464529991149902e-01 -1.424807459115982056e-01 8.098473399877548218e-02 -1.024192199110984802e-01 -1.774893142282962799e-02 3.717541992664337158e-01 -8.925820142030715942e-02 1.377681493759155273e-01
-5.946996212005615234e-01 6.959480643272399902e-01 -7.781412005424499512e-01 8.345081210136413574e-01 -9.122381210327148438e-01 6.938172578811645508e-01 5.830589532852172852e-01 -6.934770345687866211e-01 -6.676633656024932861e-02 3.313847184181213379e-01
