-1.147037954069674015e-03 -1.205035993226390121e-34 -2.697903895750641823e-03 2.252143109217286110e-03 1.759366714395582676e-03 4.758489376399666071e-04 6.742272991687059402e-03 6.983926286920905113e-04 5.393557716161012650e-03 -8.085255103651434183e-05
7.936321198940277100e-04 3.674912632309696610e-34 1.373049686662852764e-03 9.194446611218154430e-04 6.570751429535448551e-04 -7.599329110234975815e-04 9.530432289466261864e-04 -1.265323488041758537e-03 5.099567351862788200e-04 -1.428443123586475849e-03
-3.223806917667388916e-01 1.758804149853447324e-34 -1.147451549768447876e-01 -1.990948468446731567e-01 3.090969920158386230e-01 -4.370822384953498840e-02 -1.993806958198547363e-01 1.495047956705093384e-01 2.535198926925659180e-01 1.797940582036972046e-01
5.566082894802093506e-02 -2.127767145786970913e-34 -4.279225170612335205e-01 -1.555585265159606934e-01 1.730281114578247070e-01 -2.864333428442478180e-02 2.863241732120513916e-01 -3.595284372568130493e-02 7.647114992141723633e-02 -2.015625983476638794e-01
1.213370785117149353e-01 -4.216636907998743858e-34 1.118467468768358231e-02 3.842892497777938843e-02 2.218880981672555208e-04 1.036681141704320908e-02 4.457208141684532166e-02 -2.820248715579509735e-03 7.789068389683961868e-03 6.010679528117179871e-02
9.087452664971351624e-03 -3.039364162793356850e-34 -5.139132030308246613e-03 5.360975046642124653e-04 -6.096797063946723938e-03 -2.928247675299644470e-03 -1.486882008612155914e-02 9.602381847798824310e-03 4.520827438682317734e-03 2.552059944719076157e-03
1.429701969027519226e-02 1.714112864825641691e-34 3.191266357898712158e-01 1.573144495487213135e-01 -1.038160249590873718e-01 4.164437949657440186e-01 -9.296863526105880737e-02 6.248611956834793091e-02 8.376147598028182983e-02 -2.720216214656829834e-01
3.098891675472259521e-01 2.875505071652278266e-34 1.485043913125991821e-01 -3.128403127193450928e-01 -1.624100059270858765e-01 5.792281776666641235e-02 -2.568531334400177002e-01 -1.648037880659103394e-01 3.402971327304840088e-01 2.677796594798564911e-02
4.702737629413604736e-01 -1.821952509940211991e-33 1.948368400335311890e-01 3.185117542743682861e-01 9.126473218202590942e-02 1.166418045759201050e-01 -2.866612970829010010e-01 2.554195523262023926e-01 -2.126559913158416748e-01 -2.522342205047607422e-01
2.892041802406311035e-01 -1.175789164805473738e-31 -3.119447529315948486e-01 -5.574846640229225159e-02 2.663019001483917236e-01 -3.877352178096771240e-01 7.507932931184768677e-02 1.601242423057556152e-01 2.714629769325256348e-01 1.154501289129257202e-01
5.871284380555152893e-02 -3.180242109787119318e-34 1.008112449198961258e-02 -8.156039565801620483e-02 -1.530803889036178589e-01 2.444422692060470581e-01 1.675013452768325806e-01 9.783055633306503296e-02 2.554807662963867188e-01 7.473956048488616943e-02
-1.928045302629470825e-01 -4.350471114314174648e-30 3.784961700439453125e-01 1.961517632007598877e-01 4.908829629421234131e-01 4.606167227029800415e-02 4.033583402633666992e-01 -2.327151410281658173e-02 3.990808427333831787e-01 -9.961573779582977295e-02
-2.262886762619018555e-01 -2.471483530677330940e-34 8.934688568115234375e-02 5.485891550779342651e-02 1.449964940547943115e-01 -1.920815557241439819e-01 -4.415429234504699707e-01 2.162511497735977173e-01 2.487186156213283539e-02 5.870380401611328125e-01
1.379492282867431641e-01 1.933698997773461515e-34 6.637156754732131958e-02 -8.238174021244049072e-02 4.217024743556976318e-01 -3.588589280843734741e-02 -7.587517052888870239e-02 -3.975492417812347412e-01 -2.358564734458923340e-01 1.393316537141799927e-01
3.472570776939392090e-01 -1.341999872594006718e-21 -1.991598308086395264e-01 2.152079343795776367e-01 -7.354824990034103394e-02 2.575979232788085938e-01 4.055239260196685791e-01 8.097808063030242920e-02 -2.506058216094970703e-01 4.641039669513702393e-01
-7.219353225082159042e-03 -2.561814531819513860e-34 8.819271810352802277e-03 5.296568851917982101e-03 6.246206816285848618e-03 1.202987879514694214e-02 2.873186254873871803e-03 -6.461185868829488754e-03 -8.124551735818386078e-03 -1.211831578984856606e-03
